User_Id,Cumulative_YoutubeSess_LTE_DL_Time,Cumulative_YoutubeSess_LTE_DL_Volume,Cumulative_YoutubeSess_UMTS_DL_Time,Cumulative_YoutubeSess_UMTS_DL_Volume,Max_RSRQ,Max_SNR,Cumulative_Full_Service_Time_UMTS,Cumulative_Lim_Service_Time_UMTS,Cumulative_No_Service_Time_UMTS,Cumulative_Full_Service_Time_LTE,Cumulative_Lim_Service_Time_LTE,Cumulative_No_Service_Time_LTE,User_Satisfaction
16395,61.756,12033,0,0,-5,-19.8,61846,1237,1942,198826,3828,3695,0
4699,437.754,175673,0,0,-7,-19.8,50801,3546,1437,7276,175,2979,1
6757,1336.482,1973421,4.82,393,-3,27.8,148348,2663,1249,209034,1922,307,0
20474,2.678,24,0,0,-6,-19.9,37771,9414,775,151452,4855,6300,0
21035,974.099,887533,2419.698,427097,-3,29,75543,116,903,177015,2264,7682,0
11829,8.609,2773,0,0,-4,28.4,94817,3591,1758,148140,1133,8210,0
13673,62.455,4653,0,0,-3,26,122962,591,141,27035,3020,7452,0
18060,2.755,66,0,0,-7,25.6,99439,4098,2156,296562,4791,7148,0
14899,1094.339,258091,0,0,-3,29.6,31715,350,1853,144405,594,3744,0
16903,223.306,270591,0,0,-4,25,70423,2276,3202,189977,6997,1828,0
22395,1623.651,888376,0,0,-4,-19.8,57140,258,4495,271946,5132,4208,0
14099,634.199,391447,0,0,-6,27.7,131826,4087,5,204602,2580,9638,0
3254,445.407,452604,0,0,-6,29.6,85267,2390,1275,200292,4783,3345,0
14547,4878.692,1789035,1108.836,188357,-3,-19.8,102453,8616,1630,236600,4465,11256,1
351,66.024,10882,0,0,-4,-19.9,145822,3237,3337,128273,965,6718,0
15182,2.182,31,0,0,-6,29.2,83973,305,357,95260,3646,4461,0
12195,75.416,20659,0,0,-7,24.4,49667,5420,1821,244732,3873,3786,1
10417,65.074,35281,0,0,-6,29.4,97348,2804,3164,151382,3251,1451,0
22475,88.706,9256,0,0,-4,-19.8,120998,2195,2740,148971,4523,8875,0
11684,0,0,2696.584,641845,-8,11,83781,975,2496,188068,757,1945,0
19617,159.584,66408,360.064,103126,-7,24,140429,4808,2421,225586,2025,3641,0
10648,56.373,49738,0,0,-7,18.4,3960,880,3851,216741,3188,1010,1
7408,6.653,73,0,0,-6,25.4,56119,5729,3848,242953,6250,468,0
2028,124.02,73766,0,0,-7,26.3,43321,3223,563,161413,3119,2203,0
9089,5.291,62,0,0,-3,26.2,88967,4579,1337,114056,4757,8222,1
6406,1267.609,338234,0,0,-3,-19.8,118552,59,1826,126755,2828,8500,0
908,72.218,34874,0,0,-6,27.8,87207,2999,4200,154482,2286,7028,0
13230,88.797,33403,0,0,-7,26.3,2296,1444,2798,174446,3381,2600,1
15381,6.152,47,0,0,-6,29.6,55115,791,411,269933,2299,1755,0
5152,28.63,29616,0,0,-3,28.6,95846,6905,3277,188148,576,5824,0
15037,119.022,103788,0,0,-7,28.6,142777,2886,2182,153639,95,9417,0
16529,15.647,4023,0,0,-6,22.8,96699,3638,940,269276,2830,2568,0
7145,9.231,248,0,0,-6,29.4,82950,513,1707,242137,2764,8758,0
14776,0,0,8.579,453,-6,29,28857,3246,1735,22317,1823,13781,0
18707,1433.835,635564,0,0,-6,27.8,94622,3369,420,283752,1719,957,0
21351,33.584,4214,0,0,-3,23.4,88311,5584,3840,111583,4283,1509,0
16019,358.507,330724,0,0,-6,29.2,73143,4055,976,79742,3338,1409,0
14466,226.645,150496,9.659,198,-7,24.2,117148,4694,1343,7088,1901,9528,1
19029,237.912,266315,0,0,-3,-19.8,145,1632,1587,176799,6597,9134,1
19257,56.864,9407,77.494,22383,-7,20.6,91136,3236,320,98490,814,2946,0
7827,113.45,73380,0,0,-4,-19.8,76390,2381,331,124787,2781,9894,0
13426,0,0,88.823,8727,-3,2.4,86675,6844,1509,112981,4621,7083,0
17129,59.48,26067,0,0,-7,27.2,107609,5499,728,155378,3780,3884,1
9917,0,0,5.516,50,-6,29.6,19395,9110,962,235035,4481,3901,0
7911,0,0,3.23,251,-7,24.7,106317,3886,4335,69662,1245,2301,0
1384,46.128,40075,0,0,-3,-19.8,44720,8578,4809,158952,3338,2508,1
14994,31.127,4345,0,0,-6,28.8,123228,3139,237,124323,4739,5635,0
3772,50.123,21972,0,0,-6,25,76920,5400,2478,218201,3785,783,0
23350,74.194,16622,0,0,-7,22.4,58851,3431,1858,92851,4456,8494,1
16703,4740.738,2794328,519.222,114586,-3,-19.8,98759,5378,1778,298895,970,3596,0
22599,1249.231,296483,0,0,-5,-19.9,36995,3440,2759,179538,1346,5312,0
16788,308.66,101835,428.818,59553,-7,23.6,59076,5658,1091,150789,5480,5579,0
10855,4.155,24,0,0,-5,25,85479,3681,1982,136865,4250,11599,0
17270,4.462,30,0,0,-4,-19.8,85695,2830,1417,166452,224,5468,0
3489,8.206,55,0,0,-6,29.6,144909,2698,2743,174387,2462,5264,0
11816,3.499,2018,0,0,-4,29.2,55038,1967,837,166626,6685,4793,0
22912,92.809,15220,0,0,-3,-19.9,52775,6013,1280,184654,646,4210,0
9069,40.449,13943,0,0,-8,17,80423,2582,3128,118675,3553,2995,0
20099,1099.091,504024,0,0,-7,25.4,94741,3431,2708,186482,1727,13669,0
14240,0,0,91.723,12774,-7,25,33398,4044,542,3349,1059,11932,1
16502,523.607,362995,542.979,80154,-3,26.2,87832,3375,3783,146921,2165,2358,0
16594,305.316,172792,145.411,22947,-3,-19.8,41779,5223,4970,212851,1937,2487,0
10740,130.051,65614,0,0,-10,12.7,59561,1252,398,120816,624,2475,0
2870,8.238,72,0,0,-6,29.6,83383,3755,1658,291530,3791,2455,0
2661,363.953,392254,30.252,3706,-7,21.7,46175,3908,2305,236431,3415,2275,0
1747,186.908,57920,39.216,1401,-3,23.2,60421,1368,1014,20604,6931,2245,1
4009,183.979,53902,4.683,114,-6,-19.9,89323,2248,443,188624,3572,2605,0
5711,154.803,147209,2.94,137,-6,29.2,93190,7061,1001,86525,2759,8086,1
19580,65.568,62878,0,0,-3,26,51713,2809,142,111759,4153,3761,0
9309,515.144,690775,13.212,9653,-7,29,122514,3786,3265,10927,4173,13917,0
11213,431.217,304487,0,0,-4,-19.8,89576,210,3132,158846,2397,14895,0
11151,12.234,9471,0,0,-8,18.8,35134,3241,3403,85023,1174,7537,0
16319,1387.192,248416,463.083,26236,-5,-19.9,79110,5716,1899,195343,1196,3466,1
6559,723.457,233282,0,0,-3,-19.8,4230,1677,2053,124656,2707,2337,1
4639,108.845,25538,0,0,-3,-19.8,70527,682,2028,273037,4164,6738,0
11035,527.143,69960,2.415,36,-4,25,122876,6716,484,140598,3679,14039,1
4236,32.936,4276,4.321,115,-6,29.2,56856,1328,4839,240884,161,2725,0
11889,712.783,632791,0,0,-4,29,88146,1679,2338,127527,687,11167,0
16767,56.007,20692,0,0,-6,29.6,61641,3674,2385,271056,4928,2700,0
5472,5.001,893,72.223,30135,-6,23.4,77522,3993,2379,227730,356,636,0
20576,19.313,272,25.287,632,-3,-19.8,18812,3950,3055,194169,2170,751,1
13789,23.355,196,0,0,-3,27.6,56462,3340,1999,160385,2093,2337,0
2359,365.654,308466,0,0,-4,-19.9,88473,5685,1779,139779,6503,5775,0
20792,3.576,83,0,0,-3,25.4,139046,9396,1942,225993,3988,2786,0
4501,68.91,52664,0,0,-4,27,63167,1095,3594,153797,228,13835,0
22781,1817.712,978183,19.684,849,-3,29.4,117830,3485,413,217672,1549,8736,0
6557,13.141,134,0,0,-6,25.4,34430,7002,4949,238131,153,3948,0
7533,33.938,22414,0,0,-4,-19.8,83235,3622,3872,210377,3769,9906,0
1809,2488.69,1787298,805.378,47572,-7,18.6,92923,9518,2795,223693,1633,2667,1
15032,155.456,42673,4.595,106,-5,27.2,80027,4816,1571,43629,4800,952,1
3836,158.587,130582,212.675,79839,-3,-19.8,61592,2946,3581,202018,4463,814,0
18857,10.351,1880,0,0,-3,-19.8,91691,827,1251,30572,4680,4555,0
1154,65.356,62760,2.11,32,-6,26.6,83469,2268,1432,260614,2121,8433,0
8886,131.491,39689,0,0,-4,-19.8,97317,5022,3179,155242,2372,529,0
22261,114.094,70058,0,0,-3,-19.8,60021,3193,1508,91646,189,587,1
15682,10.867,1097,0,0,-6,29.3,62937,3097,1741,13485,1582,4679,0
23160,39.059,5105,0,0,-3,-19.8,78132,4151,937,111808,5177,5375,0
6330,29.047,18862,7.386,219,-6,26.5,102203,657,3439,122389,3594,2516,0
13749,3749.729,1746891,20.795,439,-7,29.4,74318,4570,4384,156060,1588,1440,0
12280,523.491,312436,247.737,75667,-5,-19.8,68566,573,1066,159464,1411,5304,0
21092,15.586,7153,0,0,-6,27.2,61645,2572,2087,154603,4317,1865,0
19460,87.843,25496,0,0,-6,26.6,326,842,1363,290193,2829,5447,1
23347,1368.092,840244,194.193,65785,-4,26,76987,1098,1650,128381,2110,6046,0
15481,10.622,355,0,0,-7,-19.8,64318,5861,3537,2711,1616,1120,0
13289,102.097,38604,0,0,-7,20,2917,2922,503,37357,4649,5833,1
12795,87.203,29115,0,0,-4,29,27660,580,1893,285564,4367,2941,0
4230,134.036,31531,0,0,-3,-19.8,24213,2405,550,201917,906,5401,0
9182,8660.315,2031207,425.481,44804,-5,23.4,90676,6716,369,150047,3336,2688,1
4478,468.202,146427,0,0,-4,24,72598,8844,369,118088,4885,2555,0
6266,4.682,127,0,0,-3,-19.8,59161,1282,2702,190488,6510,5714,1
14379,2.298,25,111.627,59809,-6,28.6,103391,3662,3794,70359,3075,3912,0
2710,105.61,42983,0,0,-5,29.8,46219,468,4535,200744,4174,3229,0
17490,36.884,5247,0,0,-3,-19.8,101556,5327,517,186525,3153,7107,0
11886,943.025,1262626,113.535,7498,-4,-19.8,64231,1154,458,182858,4511,879,0
7126,56.307,12273,3.714,61,-5,-19.8,88906,4973,1010,133939,910,14218,0
2289,533.061,94577,0,0,-8,18.6,34451,5273,356,237948,5905,778,0
20069,22.132,4956,2.802,50,-7,29,38821,5914,1681,231763,4270,2251,0
17499,3278.8,2406427,239.587,39584,-6,29.8,91151,922,1993,189932,84,12789,0
9775,0,0,5.78,380,-3,-19.8,31986,925,288,63042,3093,3792,0
7002,121.464,50733,0,0,-3,-19.9,70256,3253,1365,199537,2550,11155,0
10126,178.752,119234,0,0,-7,16.4,77928,1691,824,109435,1755,5841,0
17419,1410.192,1981103,211.882,32445,-4,-19.8,106426,237,1313,131874,234,2070,0
6824,5.068,1863,0,0,-7,26.2,112861,9347,2820,175484,716,9156,0
14032,67.245,47213,0,0,-6,27.8,37866,1859,3262,144284,1903,2424,0
20265,0,0,2.927,43,-7,22.6,77097,4924,3782,236471,1697,4817,0
10544,67.886,101039,0,0,-5,29,68805,2688,1526,228857,3832,7453,0
21536,305.318,211664,33.057,2402,-7,16.5,88210,2184,1462,183723,2374,9181,0
18409,11.827,327,0,0,-6,27.3,140690,3351,2550,159980,3483,9425,1
16128,8.217,143,0,0,-6,27.2,112728,3874,2274,73504,3876,9554,0
16488,2233.595,795632,8.133,249,-3,-19.8,53159,3792,1791,154470,979,8984,1
2055,29.059,11644,0,0,-5,-19.8,73715,3555,1339,114537,6922,862,0
13126,2.297,26,0,0,-3,28,84439,5412,1100,174452,2319,1644,1
11884,4516.795,3217831,1517.252,491512,-5,-19.8,90477,4155,615,157297,2432,8878,0
20372,10.833,5735,0,0,-6,29,50650,4778,1286,159974,6257,5544,0
4193,202.173,122252,0,0,-7,-19.9,64463,2233,1992,218299,3359,1902,1
19590,13.499,161,0,0,-7,29.6,68353,20,2008,23194,1689,4343,0
4454,226.31,54785,9.113,1279,-4,-19.8,92745,2914,4483,90475,2333,1737,0
13241,40.359,50372,0,0,-4,-19.8,113434,1229,990,154643,5487,2573,0
1739,82.919,37203,31.43,7316,-3,29.8,86318,3387,1817,189794,3611,9582,0
23391,9.515,123,0,0,-6,28.6,96825,6661,1169,162694,2077,13710,0
22848,330.176,205919,5.457,956,-5,-19.8,48331,6504,2837,141766,845,5936,1
4578,190.839,38964,0,0,-7,29.6,86162,1881,786,121312,2683,8303,0
14598,298.308,203833,0,0,-3,-19.8,92010,4033,2287,216377,5392,5442,0
22801,5.808,10530,0,0,-7,27.8,49662,2235,1335,155657,4705,1130,0
16484,68.166,18026,0,0,-7,24.4,81509,1005,2993,198746,3726,11899,0
21898,3508.596,2843128,13.433,1258,-3,-19.8,97,2283,821,119916,4601,4279,1
11437,263.609,88729,121.47,24915,-4,-19.9,105709,3320,2599,3013,2067,9098,0
5323,1556.048,971606,5.701,39,-7,25,82265,301,4607,79660,3447,8257,0
6572,3.46,50,0,0,-7,25,90061,1111,898,166883,1562,4347,0
20404,1979.685,863586,0,0,-6,29.6,82465,2478,2799,127251,5217,1013,0
637,2.501,24,0,0,-9,9.8,91895,6695,3728,224695,3972,10408,0
21263,23.921,1154,21.401,342,-5,-19.9,111877,2068,1326,246754,2666,9070,1
3852,93.158,24292,3.47,64,-3,-19.9,59454,12,772,162205,4231,2606,0
10655,6.992,64,0,0,-6,28.4,69417,1097,1920,160903,200,3363,0
10083,126.36,45158,0,0,-3,-19.8,61679,4456,3016,46326,1620,8323,0
20613,301.202,194201,243.121,21193,-4,28,47083,3790,3666,165540,4118,4509,1
22319,60.338,35225,23.612,3419,-5,11.6,84887,4701,1874,106341,3554,5413,1
7793,47.052,20385,0,0,-3,-19.8,14277,947,2478,117755,1492,3584,1
15231,2.398,44,0,0,-7,15.6,92229,337,1759,192353,3980,6318,0
11080,14.631,220,0,0,-3,-19.8,53716,2967,820,20458,3085,1782,0
11706,228.002,57728,0,0,-7,26.2,68036,1836,1445,24343,4379,2571,0
22398,115.668,155545,0,0,-5,29,68984,4657,4665,136416,4606,2984,0
14751,0,0,603.209,85102,-7,22.6,129918,7817,1696,50729,2772,2985,0
21665,6750.11,1675251,1514.124,215097,-6,26.4,53128,1040,761,84197,2398,906,0
3000,5.195,126,44.372,1184,-3,-19.8,51084,2015,391,167909,1520,2995,1
16411,781.829,538459,0,0,-6,27.8,130487,3074,2445,224346,1062,1363,0
10444,8.275,15990,0,0,-6,28.4,88230,1301,532,70921,6764,3808,0
18588,9077.437,2528463,13.666,2025,-4,-19.9,79063,3382,895,238108,5181,3286,0
1430,39.824,22683,0,0,-6,23.8,115634,4951,1835,190320,2683,9046,0
14957,638.434,307806,0,0,-5,-19.8,59431,4117,1263,223722,5382,2316,0
19468,436.772,376564,46.387,2324,-3,-19.9,2641,1326,1660,226774,4484,3025,1
15255,176.336,61917,0,0,-8,23,83287,326,1234,207764,2371,3734,0
7383,353.525,433138,1339.819,373975,-7,17.2,64155,2341,1320,19691,475,3875,1
14847,79.936,50855,0,0,-3,-19.8,46206,853,1693,210421,4541,2124,0
221,48.544,19479,0,0,-7,26.4,80011,9850,478,143134,4052,4494,0
21903,152.531,414695,0,0,-7,29,90027,2495,2362,262302,6934,1677,0
10355,0,0,6.048,210,-6,27.6,42022,2814,1527,200833,2629,8642,0
3885,100.362,21385,0,0,-4,-19.8,79827,7507,1496,298303,2962,9937,0
9690,7589.798,1108544,181.935,15565,-7,29.7,68589,5498,2589,55824,4916,4337,1
22271,3491.959,1634713,20.916,876,-7,29.8,8376,2145,3763,129349,4128,5532,1
3002,102.351,36912,0,0,-3,-19.8,81940,4821,1064,154304,1666,8075,0
6698,2.472,58,0,0,-6,-19.9,61927,5289,4927,953,3803,2649,0
23388,5.269,55,0,0,-5,28.6,64337,439,3417,157149,1081,7728,0
13398,23.805,9814,0,0,-6,-19.8,42005,2634,858,25131,2239,9492,1
395,403.938,179665,0,0,-4,28.6,35563,3593,1400,163636,1826,2170,0
13441,3181.437,561505,748.779,67256,-13,4.7,67238,406,1622,244465,2603,9796,0
17872,369.681,285249,0,0,-6,29.8,102903,5522,4734,57513,2551,2219,0
22622,5.352,188,0,0,-6,26.8,69129,832,4767,119322,5420,4762,0
15433,0,0,97.448,37279,-6,-19.8,95391,6792,1566,251408,2413,1732,1
20533,21.932,12131,0,0,-8,16.6,113767,4221,251,216964,1639,229,0
8236,45.823,4767,0,0,-3,29,94706,5124,1488,230187,422,4683,0
21727,955.378,551934,48.343,1492,-5,-19.8,45027,1989,4694,118776,1966,3172,0
12376,252.828,158913,208.393,29042,-5,-19.7,90180,3937,3969,163602,1776,8702,0
2412,0,0,1597.372,186414,-6,21,62975,3300,1982,175368,4986,8330,0
20549,23.671,5569,0,0,-6,29,105342,1257,2110,153871,6973,8840,0
8859,527.808,598715,0,0,-7,23.6,83016,6091,1838,215568,3655,2140,0
4179,295.417,242615,0,0,-6,27,75290,3988,993,187818,1544,2666,0
18693,2.393,22,0,0,-3,-19.9,92954,1127,666,157273,3984,3607,1
8309,12.915,4404,77.624,26926,-5,28,84487,3395,964,219501,6719,11677,0
11497,3959.799,846668,724.729,96284,-3,-19.8,13928,2299,2463,111882,3393,5991,1
22265,151.046,55023,4.974,1278,-7,26,80868,4407,4007,146869,5688,1500,0
6566,211.365,137123,0,0,-6,23,57723,4427,2277,147018,3737,3093,0
18190,200.899,52998,0,0,-3,-19.8,49131,2877,3283,246061,841,9781,0
3547,13.185,1877,678.715,49630,-4,-19.9,99045,1245,3177,295610,2768,6482,0
18225,178.375,114776,0,0,-7,27.6,53539,2019,2279,138220,80,4205,0
19222,281.497,310037,14.991,3288,-3,-19.8,74769,9752,908,166045,3732,1644,0
3102,4182.586,855110,3771.247,695431,-3,2.6,81438,4743,3185,285292,1853,2313,0
4946,1359.657,620632,23.763,1012,-7,-19.9,76517,5142,1944,231000,3396,8205,1
11596,0,0,276.316,10812,-6,27,96236,4969,582,179388,1472,6468,0
12918,208.507,33260,301.753,32057,-5,-19.8,8062,5446,2489,2857,1920,6799,1
14323,144.584,69544,0,0,-7,23.6,55293,8022,3693,153899,3243,2810,1
11057,147.427,63588,31.115,2607,-7,26,34074,3637,1095,72521,4371,9355,1
17633,4498.261,3667239,68.102,20872,-3,-19.8,99217,4106,505,103232,1279,1803,0
15240,14.443,170,0,0,-6,29.4,74685,8098,2881,180304,1553,8547,1
3276,43.839,22747,0,0,-7,25.2,66274,440,1680,168820,3574,4123,0
14317,3.59,11,0,0,-4,-19.7,69460,4647,535,152142,2414,14460,0
22003,1716.102,470679,18.976,4674,-3,-19.8,81201,6394,1992,212517,4853,1496,0
22637,2199.918,1938807,3.424,813,-4,27,67126,5568,1075,239863,3269,171,0
3217,380.798,142772,0,0,-6,-19.8,77619,6338,1218,127519,4080,2539,0
15088,80.95,73069,0,0,-7,28.4,39577,2018,182,74976,4325,5187,0
17472,90.586,16215,0,0,-8,18.4,105151,4645,2465,156797,2596,14251,0
3503,1900.879,1236201,204.393,31898,-6,28.8,74520,373,1072,21900,4284,1998,1
11009,0,0,718.597,79581,-7,23,68275,5557,3316,184510,2061,5370,0
19545,268.112,58594,4.303,124,-6,29.8,70801,8117,1502,143840,721,10698,1
2170,1528.886,745915,92.113,13803,-4,25,56505,1557,1518,50136,5065,5847,1
19456,677.553,615606,34.666,4195,-3,-19.8,96620,2802,1952,297026,2109,1391,0
6928,38.005,18355,103.047,6443,-8,14.8,30364,3092,1808,101538,5016,3056,1
22925,10.293,113,0,0,-6,26.4,63100,80,1275,159461,4453,8951,0
9490,1930.734,1710595,0,0,-4,-19.8,53693,4383,2034,148124,2114,5247,0
16221,555.578,181462,88.227,8278,-6,-19.9,100966,3762,1497,296706,2342,1794,0
4403,11.82,7788,0,0,-3,27.4,68398,4051,757,17560,4592,1074,0
21988,3.595,19,0,0,-5,23,1993,2393,3790,26688,2204,1128,1
11778,4005.717,3968610,378.362,186505,-6,28.4,114435,4378,2279,109648,1981,3624,0
3781,68.979,4957,0,0,-5,-19.8,44952,9507,1987,208297,193,1003,1
9476,109.962,27556,2.345,563,-3,20.4,126438,331,1302,151090,836,7098,0
5089,137.05,82920,0,0,-8,27.6,78448,1015,2563,189889,6386,5575,1
1287,1973.156,1031090,0,0,-3,-19.7,93999,8164,1288,279231,265,4193,0
19178,2.064,42,0,0,-7,23.4,59990,4195,492,215147,647,5974,0
7881,22.805,35238,0,0,-7,25.2,21419,2889,1656,194543,2819,9166,1
2510,357.514,182295,0,0,-6,29.8,40162,6685,1439,212921,6763,8280,0
14564,20.539,12022,65.738,7893,-3,29,72268,1119,197,134614,1833,7719,0
10398,370.783,434621,0,0,-8,16.8,137710,5410,2691,162623,5240,5340,1
17844,1361.22,664971,2352.236,462680,-3,-19.8,53296,1595,1508,275020,5612,3213,0
8048,6.845,81,0,0,-7,28.4,62947,6183,1984,156563,255,8315,0
1553,22.94,4960,0,0,-6,-19.8,79641,4741,1804,186331,4841,5888,1
12002,731.101,343107,54.984,20885,-6,27.4,81833,9482,857,157085,357,12873,1
17756,1547.812,737446,19.283,7756,-6,25.6,57319,4718,965,136459,5619,1424,0
9959,3.665,158,0,0,-4,-19.8,44890,2977,1956,170171,3794,1554,0
23369,129.226,83596,0,0,-3,29.2,114448,292,637,144877,2293,3000,0
6393,2070.014,1768061,62.298,9669,-4,25.4,116994,5422,2661,271322,907,6079,0
10515,186.063,70149,0,0,-5,-19.8,40797,2784,313,112208,147,8786,0
10895,30.456,55011,0,0,-6,29.6,77334,1649,858,125858,169,1306,0
20534,34.548,39462,0,0,-7,27.2,106360,9440,1043,135638,2683,2543,0
11606,295.95,170149,0,0,-4,-19.8,48787,2642,899,179915,4905,775,0
1637,369.403,188781,57.653,11007,-3,-19.8,63978,2209,1310,208925,2561,4875,0
7299,1695.023,162395,0,0,-3,-19.8,48161,9045,198,108406,3797,14935,0
19443,0,0,49.221,13234,-7,28.4,44282,3947,591,291673,1804,9628,0
13458,212.337,44242,3.965,21,-3,-19.9,55165,654,391,170307,3665,4081,1
22420,21.593,261,0,0,-6,29.4,92043,4577,3938,119900,257,5000,0
8501,69.273,35494,0,0,-6,29.4,72327,1610,2510,142880,4726,1966,0
20255,22.849,6453,0,0,-7,28.4,102696,5573,598,11309,2720,8691,0
11175,13.547,1173,0,0,-5,-19.8,91258,4494,2482,222431,2082,1984,1
17714,7.177,143,0,0,-6,27.4,96467,773,1782,208282,2331,3113,0
13829,30.862,5748,3.535,58,-5,-19.9,90237,5909,1368,242664,2918,6754,1
15728,783.426,542790,0,0,-4,-19.8,99596,3080,3874,171487,3612,2552,0
19793,382.895,136051,2.319,47,-3,-19.8,95845,3188,858,104385,5767,6309,0
20032,19.936,33398,2.692,49,-6,28.2,3519,736,3027,195115,2110,2934,0
10530,1988.818,1561615,38.571,6945,-4,-19.8,72028,4173,1999,112611,4918,970,0
4867,7.466,297,6.885,394,-8,-19.9,33441,3634,756,49441,1370,10634,1
21899,29.78,11660,0,0,-7,21.8,581,1732,2234,20222,409,289,1
3760,172.307,117732,0,0,-4,-19.8,54546,4952,1910,149696,4069,2875,0
11302,951.515,432277,0,0,-4,29.2,70774,4481,560,221405,3615,4680,0
13121,67.546,15290,5.68,42,-5,-19.8,98631,5507,1716,197695,3800,8899,1
18049,32.613,7151,3.625,97,-7,25.4,34183,2973,3236,198538,1864,3802,1
45,3983.335,966128,25.761,8222,-4,29,16016,5075,1834,210262,2840,6648,1
16453,3255.22,840993,160.515,14359,-3,-19.8,117931,4104,1009,609,2032,1573,1
11163,52.08,20930,0,0,-5,-19.9,1099,3558,2529,201061,4522,1101,1
16670,210.413,163990,0,0,-6,29.8,89348,3569,1248,160601,2954,3425,0
5524,4.288,53,0,0,-8,-19.9,87511,4781,668,265424,4880,2393,0
13195,41.814,19872,0,0,-7,25.4,97212,228,3086,145447,2695,3869,0
3273,303.499,386628,23.153,28587,-7,19.4,36620,1071,3743,101639,3627,1229,0
3774,48.447,17114,43.433,10009,-3,-19.8,69085,2057,837,95206,4197,10468,1
2316,785.777,345567,0,0,-5,-19.8,75340,3121,3582,157779,1708,12613,0
1068,1067.985,496475,0,0,-3,-19.8,89117,2340,792,222905,2278,3509,0
9439,0,0,33.08,3103,-8,18.7,131117,5204,2634,3142,4721,6020,1
16692,13.946,3676,0,0,-6,26.8,145551,690,3096,263423,3165,9542,0
4130,37.934,15203,0,0,-7,28.7,43192,2789,840,119699,3694,1171,1
3475,994.12,645679,29.169,4508,-5,-19.8,66476,3622,509,179022,440,7514,0
14051,9.966,1844,0,0,-7,22.2,101663,5006,2772,132829,4017,3750,0
11890,138.125,55160,0,0,-4,27,112634,3498,10,288193,612,3969,0
8335,228.426,57896,74.49,9103,-4,-19.8,59299,587,486,23960,3661,2925,1
10627,124.035,42584,0,0,-6,29.8,42947,6845,1816,184874,2852,6018,0
13185,83.141,8341,0,0,-7,28.3,128581,1312,1854,35331,2824,5326,1
705,238.222,176640,0,0,-6,28,50136,2212,4921,183078,4676,7640,0
22233,134.099,4112,89.421,15475,-3,24.2,49772,2591,2387,265121,2692,2721,0
474,1714.025,432152,31.964,755,-8,17,99404,4758,2833,204253,4335,866,1
7910,16.475,8139,0,0,-7,27.3,11694,8433,1692,146345,1460,9713,1
19131,9.327,988,16.315,1037,-3,-19.8,101452,3289,4001,17340,1239,7314,1
7675,77.417,25397,62.184,26323,-6,22.4,74212,4955,1916,17574,4910,3457,1
17986,12.059,6968,0,0,-6,25.3,90074,3348,225,22876,2086,5004,1
15380,346.294,138479,0,0,-11,-20,79296,291,1339,242518,2665,1138,0
18806,424.313,191760,0,0,-4,-19.8,52729,7640,3337,243962,4857,9955,0
22758,478.411,306786,0,0,-6,29.8,58920,1123,800,178543,4829,1804,0
20215,266.933,74945,16.998,2785,-3,24.8,64593,2293,1956,135199,4694,2995,0
3883,5.596,197,0,0,-5,-19.8,85714,91,1422,59863,4035,9941,1
11088,6.244,89,0,0,-6,26.4,84052,1877,17,991,2776,8276,0
8586,29.407,18190,0,0,-3,-19.8,86088,1174,1593,137996,4630,8809,0
5290,58.707,21917,0,0,-3,-19.8,55289,3282,571,228063,393,5095,0
1156,2.303,45,0,0,-5,20,111092,2991,216,207892,4847,6854,0
21398,57.924,15432,2.226,84,-6,15,49425,985,1593,215416,3408,8028,0
9798,465.738,563216,124.408,54250,-3,27,51074,6367,2486,194568,4834,5072,0
13203,4.34,47,0,0,-7,25.6,40103,624,2381,248407,645,5392,0
12194,162.062,48501,0,0,-4,25,97972,2199,3435,143242,2209,2409,0
17231,145.726,81484,0,0,-7,23,4718,9186,3509,176296,3547,1391,1
8863,5.839,73,0,0,-6,-19.8,3952,7355,1749,142151,809,9832,1
9373,0,0,5.515,37,-7,15.6,62793,4881,2809,93677,960,9385,1
6095,0,0,20.676,5638,-6,25,63428,2247,127,291679,4732,13534,0
181,84.476,26571,0,0,-6,25,74072,3276,1042,149214,4909,1596,0
14818,142.71,125111,0,0,-6,29.2,68002,4870,957,174196,1430,7041,0
16527,676.611,411134,166.074,37508,-6,27,58031,5830,740,237607,3712,3470,0
22617,143.508,17921,0,0,-3,-19.8,98721,5807,2013,194039,2292,5266,0
284,220.82,74131,0,0,-8,16.7,49378,1628,2985,148476,2051,731,0
17829,57.407,12362,0,0,-3,29.8,1918,2139,1709,183104,6089,8442,1
18943,167.291,81833,11.61,2293,-3,26,39939,361,1379,226789,4389,10738,0
9776,63.614,33719,0,0,-5,29.6,44883,703,1741,165384,4062,13355,0
11750,168.742,41071,0,0,-3,23,89238,6203,3402,118825,1832,6253,0
4259,82.322,18018,4.488,288,-5,-19.9,17628,5981,172,171156,2649,1466,1
362,283.958,59187,0,0,-6,29.6,67812,636,715,223256,851,3704,0
5988,906.959,760016,2.523,221,-7,24,1174,2894,1824,147353,3694,5876,1
17183,134.963,63997,0,0,-3,-19.8,113917,6429,912,95078,5039,5203,0
15884,81.65,19660,0,0,-7,27.4,72661,1947,1999,161484,6081,9579,1
23086,6.967,183,6.718,3590,-4,-19.7,5628,1454,156,161161,3915,2552,1
